SeriesNumber,DumpNumber,EventTriggerID
23231219110331,42,180559
23231219110331,42,181702
23231219110331,43,183151
23231219110331,44,186837
23231219110331,44,186849
23231219110331,44,188493
23231219110331,44,188501
23231219110331,45,194947
23231219110331,45,194975
23231219110331,46,197747
23231219110331,46,199275
23231219110331,46,199994
23231219110331,46,199999
23231219110331,46,200764
23231219110331,47,201703
23231219110331,47,201969
23231219110331,47,202759
23231219110331,47,202771
23231219110331,47,205211
23231219110331,48,206105
23231219110331,48,209787
23231219110331,49,211791
23231219110331,49,212741
23231219110331,50,215108
23231219110331,50,216131
23231219110331,50,216138
23231219110331,50,216661
23231219110331,50,218050
23231219110331,50,218961
23231219110331,51,219933
23231219110331,51,221250
23231219110331,51,221866
23231219110331,51,223555
23231219110331,52,228450
23231219110331,53,231503
23231219110331,53,232599
23231219110331,53,234439
23231219110331,54,235859
23231219110331,54,238431
23231219110331,54,238820
23231219110331,55,241434
23231219110331,55,241443
23231219110331,55,242244
23231219110331,55,242310
23231219110331,55,242364
23231219110331,55,242981
23231219110331,56,244515
23231219110331,56,247005
23231219110331,56,248187
23231219110331,56,248512
23231219110331,57,249685
23231219110331,57,251440
23231219110331,57,252201
23231219110331,57,252482
23231219110331,57,253315
23231219110331,57,253662
23231219110331,58,254508
23231219110331,58,254718
23231219110331,59,263275
23231219110331,60,266026
23231219110331,60,267190
23231219110331,60,267205
23231219110331,61,273370
23231219110331,62,275031
23231219110331,62,275039
23231219110331,62,276459
23231219110331,63,282347
23231219110331,63,284508
23231219110331,63,284517
23231219110331,64,285186
23231219110331,64,285969
23231219110331,65,289945
23231219110331,65,290197
23231219110331,65,290213
23231219110331,65,290579
23231219110331,65,292732
23231219110331,65,292802
23231219110331,65,293698
23231219110331,66,296339
23231219110331,67,302302
23231219110331,68,306284
23231219110331,68,308553
23231219110331,68,308797
23231219110331,69,311093
23231219110331,69,311894
23231219110331,70,316508
23231219110331,70,319757
23231219110331,70,320296
23231219110331,70,320814
23231219110331,72,327885
23231219110331,73,331987
23231219110331,73,333614
23231219110331,74,337121
23231219110331,74,337135
23231219110331,74,338555
23231219110331,75,343870
23231219110331,75,345539
23231219110331,76,347388
23231219110331,76,349383
23231219110331,76,350961
23231219110331,77,353827
23231219110331,78,363130
23231219110331,79,365739
23231219110331,79,365749
23231219110331,79,369146
23231219110331,80,372205
23231219110331,80,372272
23231219110331,81,375671
23231219110331,81,375687
23231219110331,81,376801
23231219110331,81,377078
23231219110331,81,377088
23231219110331,81,380022
23231219110331,81,380033
23231219110331,82,382439
23231219184002,4,6049
23231219184002,4,7006
23231219184002,4,7010
23231219184002,5,8196
23231219184002,5,9041
23231219184002,5,10072
23231219184002,5,10904
23231219184002,6,14809
23231219184002,7,16570
23231219184002,7,16574
23231219184002,7,16663
23231219184002,7,18996
23231219184002,8,19843
23231219184002,9,24677
23231219184002,9,24916
23231219184002,9,27123
23231219184002,9,27228
23231219184002,10,28650
23231219184002,10,30292
23231219184002,10,30577
23231219184002,11,31145
23231219184002,11,32007
23231219184002,12,35411
23231219184002,12,37269
23231219184002,12,37281
23231219184002,12,38400
23231219184002,12,38526
23231219184002,12,38535
23231219184002,13,39175
23231219184002,13,41435
23231219184002,13,42234
23231219184002,13,42430
23231219184002,14,42880
23231219184002,14,42889
23231219184002,14,43253
23231219184002,14,44375
23231219184002,14,44662
23231219184002,14,45396
23231219184002,15,46475
23231219184002,15,49585
23231219184002,15,49590
23231219184002,16,51480
23231219184002,16,52580
23231219184002,16,53785
23231219184002,17,53963
23231219184002,17,53970
23231219184002,17,56057
23231219184002,17,56065
23231219184002,17,56453
23231219184002,17,56912
23231219184002,17,57206
23231219184002,18,58619
23231219184002,19,61808
23231219184002,19,62229
23231219184002,19,63464
23231219184002,19,64066
23231219184002,19,64077
23231219184002,20,65399
23231219184002,20,66377
23231219184002,20,66634
23231219184002,21,70918
23231219184002,21,71608
23231219184002,22,74477
23231219184002,22,74847
23231219184002,23,78080
23231219184002,24,80694
23231219184002,24,82802
23231219184002,24,83789
23231219184002,24,83948
23231219184002,25,85149
23231219184002,25,85626
23231219184002,25,86532
23231219184002,25,86593
23231219184002,26,87938
23231219184002,26,87948
23231219184002,26,88122
23231219184002,27,92837
23231219184002,28,95397
23231219184002,28,95779
23231219184002,28,96165
23231219184002,28,96606
23231219184002,28,96697
23231219184002,28,97526
23231219184002,29,101500
23231219184002,30,103268
23231219184002,30,103563
23231219184002,30,104257
23231219184002,30,105922
23231219184002,30,105926
23231219184002,30,105981
23231219184002,30,105988
23231219184002,31,107309
23231219184002,31,107325
23231219184002,31,107723
23231219184002,31,107728
23231219184002,32,111500
23231219184002,32,111988
23231219184002,32,112962
23231219184002,32,113448
23231219184002,34,118339
23231219184002,34,119754
23231219184002,34,121615
23231219184002,34,121620
23231219184002,35,122007
23231219184002,35,122248
23231219184002,35,122267
23231219184002,35,122363
23231219184002,35,122810
23231219184002,35,122966
23231219184002,35,124745
23231219184002,35,124754
23231219184002,35,124811
23231219184002,35,125041
23231219184002,36,125738
23231219184002,36,125917
23231219184002,36,126445
23231219184002,36,129280
23231219184002,36,129355
23231219184002,37,131596
23231219184002,37,132024
23231219184002,37,132790
23231219184002,37,132813
23231219184002,37,132822
23231219184002,38,133454
23231219184002,38,134193
23231219184002,38,135017
23231219184002,38,135024
23231219184002,38,135255
23231219184002,38,136258
23231219184002,38,136272
23231219184002,39,137468
23231219184002,39,137538
23231219184002,39,138270
23231219184002,39,138282
23231219184002,39,138448
23231219184002,39,138454
23231219184002,39,140470
23231219184002,39,140474
23231219184002,40,142275
23231219184002,40,142860
23231219184002,40,142867
23231219184002,40,143890
23231219184002,41,146117
23231219184002,41,146338
23231219184002,41,148053
23231219184002,42,148129
23231219184002,42,148227
23231219184002,42,148645
23231219184002,42,148990
23231219184002,43,151850
23231219184002,43,152517
23231219184002,44,157248
23231219184002,45,159935
23231219184002,45,160588
23231219184002,45,161406
23231219184002,45,161411
23231219184002,45,161732
23231219184002,45,162902
23231219184002,45,162911
23231219184002,46,163613
23231219184002,46,163620
23231219184002,46,166053
23231219184002,47,167533
23231219184002,47,170014
23231219184002,47,170037
23231219184002,48,172061
23231219184002,49,174630
23231219184002,49,175364
23231219184002,49,176271
23231219184002,50,179720
23231219184002,50,179974
23231219184002,50,179982
23231219184002,50,180735
23231219184002,50,180738
23231219184002,51,181703
23231219184002,51,182656
23231219184002,51,184013
23231219184002,51,184723
23231219184002,52,185639
23231219184002,52,186553
23231219184002,52,186592
23231219184002,52,186593
23231219184002,53,188814
23231219184002,53,190482
23231219184002,53,190940
23231219184002,54,195234
23231219184002,54,195958
23231219184002,55,197081
23231219184002,56,199766
23231219184002,56,199844
23231219184002,56,202789
23231219184002,56,202794
23231219184002,56,202999
23231219184002,56,203299
23231219184002,57,204232
23231219184002,57,204930
23231219184002,57,206686
23231219184002,58,207326
23231219184002,58,207331
23231219184002,58,208449
23231219184002,58,209164
23231219184002,58,209717
23231219184002,58,209836
23231219184002,60,214994
23231219184002,60,215777
23231219184002,60,216122
23231219184002,61,218344
23231219184002,61,219136
23231219184002,61,219441
23231219184002,61,219457
23231219184002,61,219529
23231219184002,61,219558
23231219184002,61,220167
23231219184002,61,220359
23231219184002,61,221244
23231219184002,61,221254
23231219184002,61,221332
23231219184002,61,221338
23231219184002,62,222120
23231219184002,62,222923
23231219184002,62,223082
23231219184002,62,224098
23231219184002,62,225225
23231219184002,63,225425
23231219184002,63,226478
23231219184002,63,227406
23231219184002,63,227414
23231219184002,64,229866
23231219184002,64,230828
23231219184002,65,234167
23231219184002,65,234977
23231219184002,65,235595
23231219184002,65,236219
23231219184002,67,242762
23231219184002,68,244659
23231219184002,68,244722
23231219184002,68,244728
23231219184002,68,246606
23231219184002,69,248517
23231219184002,69,248543
23231219184002,69,248937
23231219184002,69,250013
23231219184002,69,251015
23231219184002,70,253348
23231219184002,70,254341
23231219184002,71,256436
23231219184002,71,256442
23231219184002,71,256869
23231219184002,71,256878
23231219184002,72,259756
23231219184002,72,259781
23231219184002,72,260125
23231219184002,72,260770
23231219184002,72,261186
23231219184002,72,261814
23231219184002,73,264596
23231219184002,73,264911
23231219184002,74,266155
23231219184002,74,266167
23231219184002,74,266171
23231219184002,74,266262
23231219184002,75,270904
23231219184002,75,270913
23231219184002,75,272265
23231219184002,76,275528
23231219184002,76,276274
23231219184002,76,276456
23231219184002,77,278696
23231219184002,77,278957
23231219184002,78,280579
23231219184002,78,280730
23231219184002,78,280738
23231219184002,78,281924
23231219184002,78,282748
23231219184002,78,283702
23231219184002,78,283843
23231219184002,79,285441
23231219184002,79,286430
23231219184002,79,286855
23231219184002,79,287406
23231219184002,80,289333
23231219184002,80,289396
23231219184002,80,290284
23231219184002,80,290290
23231219184002,81,292359
23231219184002,81,292807
23231219184002,81,292857
23231220012745,3,3367
23231220012745,3,3925
23231220012745,4,5727
23231220012745,4,5762
23231220012745,4,7159
23231220012745,4,7249
23231220012745,5,9140
23231220012745,5,9718
23231220012745,5,9789
23231220012745,5,9855
23231220012745,5,10126
23231220012745,5,11293
23231220012745,6,13425
23231220012745,6,13894
23231220012745,6,14008
23231220012745,6,14266
23231220012745,6,14963
23231220012745,7,16601
23231220012745,7,17551
23231220012745,7,18134
23231220012745,8,22809
23231220012745,8,22814
23231220012745,9,25609
23231220012745,9,25614
23231220012745,9,25656
23231220012745,10,29289
23231220012745,10,29301
23231220012745,11,30865
23231220012745,11,32230
23231220012745,11,32538
23231220012745,11,33436
23231220012745,11,33448
23231220012745,11,33467
23231220012745,12,35884
23231220012745,12,36438
23231220012745,12,36447
23231220012745,12,36846
23231220012745,12,38479
23231220012745,12,38763
23231220012745,13,38990
23231220012745,13,39137
23231220012745,13,39152
23231220012745,13,39158
23231220012745,13,39231
23231220012745,13,39743
23231220012745,13,40431
23231220012745,13,40485
23231220012745,14,44729
23231220012745,14,44755
23231220012745,15,46621
23231220012745,15,46633
23231220012745,15,47183
23231220012745,15,47189
23231220012745,16,51000
23231220012745,16,52619
23231220012745,17,54616
23231220012745,17,56332
23231220012745,18,59474
23231220012745,18,62430
23231220012745,18,62436
23231220012745,19,62667
23231220012745,19,63656
23231220012745,19,63668
23231220012745,19,66135
23231220012745,20,67928
23231220012745,20,68807
23231220012745,20,68816
23231220012745,20,69548
23231220012745,21,71538
23231220012745,21,71549
23231220012745,21,71713
23231220012745,21,73939
23231220012745,21,73944
23231220012745,21,74148
23231220012745,21,74298
23231220012745,21,74307
23231220012745,22,75689
23231220012745,23,79368
23231220012745,23,81651
23231220012745,23,82117
23231220012745,24,82570
23231220012745,24,82641
23231220012745,24,86088
23231220012745,26,90538
23231220012745,26,93405
23231220012745,26,93657
23231220012745,26,93665
23231220012745,26,94256
23231220012745,26,94264
23231220012745,27,95321
23231220012745,27,96542
23231220012745,27,97524
23231220012745,27,97723
23231220012745,27,98178
23231220012745,27,98189
23231220012745,27,98425
23231220012745,27,98436
23231220012745,28,99258
23231220012745,28,99271
23231220012745,28,102280
23231220012745,29,103252
23231220012745,29,103694
23231220012745,29,103869
23231220012745,29,105633
23231220012745,29,106070
23231220012745,30,108368
23231220012745,30,109039
23231220012745,30,109045
23231220012745,30,110087
23231220012745,30,110095
23231220012745,31,113496
23231220012745,32,115241
23231220012745,32,115252
23231220012745,32,115756
23231220012745,32,115764
23231220012745,32,116726
23231220012745,32,117800
23231220012745,33,118942
23231220012745,33,120389
23231220012745,33,120401
23231220012745,33,121521
23231220012745,34,122210
23231220012745,34,122341
23231220012745,34,122567
23231220012745,34,122573
23231220012745,34,122714
23231220012745,34,123367
23231220012745,34,123870
23231220012745,34,123945
23231220012745,35,125925
23231220012745,35,126343
23231220012745,35,127232
23231220012745,36,128778
23231220012745,36,130019
23231220012745,36,130456
23231220012745,37,133064
23231220012745,38,135437
23231220012745,38,135684
23231220012745,38,136544
23231220012745,38,136549
23231220012745,38,138882
23231220012745,39,139872
23231220012745,39,140443
23231220012745,39,140821
23231220012745,39,141531
23231220012745,39,141534
23231220012745,40,142437
23231220012745,40,143278
23231220012745,40,143316
23231220012745,40,143330
23231220012745,40,145311
23231220012745,41,146462
23231220012745,41,146704
23231220012745,41,147024
23231220012745,41,147573
23231220012745,41,147649
23231220012745,41,147660
23231220012745,41,148544
23231220012745,42,151597
23231220012745,42,151682
23231220012745,43,153834
23231220012745,43,154299
23231220012745,44,157699
23231220012745,45,163142
23231220012745,46,164451
23231220012745,46,164620
23231220012745,47,169888
23231220012745,48,172194
23231220012745,48,173338
23231220012745,49,174754
23231220012745,49,175650
23231220012745,49,175663
23231220012745,49,175689
23231220012745,49,178021
23231220012745,49,178034
23231220053358,3,2541
23231220053358,3,2547
23231220053358,4,5054
23231220053358,4,6025
23231220053358,4,6030
23231220053358,4,7668
23231220053358,5,9631
23231220053358,5,10118
23231220053358,5,10127
23231220053358,5,10610
23231220053358,5,11961
23231220053358,6,15780
23231220053358,7,16247
23231220053358,7,16494
23231220053358,7,18239
23231220053358,7,18244
23231220053358,7,19897
23231220053358,8,21456
23231220053358,8,21926
23231220053358,8,22401
23231220053358,8,22411
23231220053358,8,23702
23231220053358,8,23716
23231220053358,9,25605
23231220053358,9,26252
23231220053358,10,28411
23231220053358,10,28535
23231220053358,10,32038
23231220053358,11,32894
23231220053358,11,32900
23231220053358,11,32957
23231220053358,11,32960
23231220053358,11,33791
23231220053358,11,34163
23231220053358,11,35341
23231220053358,11,36239
23231220053358,12,38633
23231220053358,12,40768
23231220053358,13,42863
23231220053358,13,43360
23231220053358,13,44747
23231220053358,13,44826
23231220053358,13,44869
23231220053358,14,46013
23231220053358,14,48136
23231220053358,14,48537
23231220053358,14,48858
23231220053358,15,49286
23231220053358,15,52201
23231220053358,15,52252
23231220053358,16,53497
23231220053358,16,53504
23231220053358,16,53613
23231220053358,16,54487
23231220053358,16,54910
23231220053358,16,55105
23231220053358,16,55286
23231220053358,17,58305
23231220053358,17,62664
23231220053358,17,62671
23231220053358,18,63806
23231220053358,18,64000
23231220053358,18,64419
23231220053358,18,65677
23231220053358,18,66777
23231220053358,20,75230
23231220053358,20,75966
23231220053358,20,77762
23231220053358,20,77773
23231220053358,20,77785
23231220053358,21,83340
23231220053358,22,85015
23231220053358,23,90329
23231220053358,23,90545
23231220053358,23,92340
23231220053358,23,93190
23231220053358,24,93755
23231220053358,24,93845
23231220053358,24,93852
23231220053358,24,94992
23231220053358,24,96113
23231220053358,24,96709
23231220053358,24,97570
23231220053358,25,98264
23231220053358,25,99793
23231220053358,26,101791
23231220053358,26,102266
23231220053358,26,103962
23231220053358,26,104118
23231220053358,26,104393
23231220053358,26,105190
23231220053358,27,106874
23231220053358,27,107039
23231220053358,27,107043
23231220053358,27,107305
23231220053358,27,108005
23231220053358,28,109778
23231220053358,28,109788
23231220053358,28,110425
23231220053358,28,110849
23231220053358,28,111664
23231220053358,28,112861
23231220053358,29,114687
23231220053358,29,115453
23231220053358,29,115957
23231220053358,29,116214
23231220053358,29,117088
23231220053358,30,120499
23231220053358,31,121644
23231220053358,31,122640
23231220053358,31,123543
23231220053358,31,123910
23231220053358,31,124027
23231220053358,31,124814
23231220053358,32,126789
23231220053358,32,126819
23231220053358,32,126956
23231220053358,33,129598
23231220053358,33,131945
23231220053358,33,132028
23231220053358,33,132216
23231220053358,34,133402
23231220053358,34,135207
23231220053358,34,137129
23231220053358,34,137137
23231220053358,35,138248
23231220053358,35,138395
23231220053358,36,141558
23231220053358,36,144164
23231220053358,36,144880
23231220053358,37,145502
23231220053358,37,146424
23231220053358,37,146429
23231220053358,37,146774
23231220053358,37,147136
23231220053358,38,150672
23231220053358,38,150716
23231220053358,38,151518
23231220053358,39,155285
23231220053358,40,158315
23231220053358,40,159921
23231220053358,41,162511
23231220053358,41,162728
23231220053358,41,164323
23231220053358,42,165525
23231220053358,42,167186
23231220053358,42,167338
23231220053358,42,167521
23231220053358,42,167529
23231220053358,43,170910
23231220053358,43,174008
23231220053358,44,176342
23231220053358,44,177644
23231220053358,46,183346
23231220053358,46,183794
23231220053358,46,184520
23231220053358,46,185613
23231220053358,47,187535
23231220053358,47,188886
23231220053358,47,188901
23231220053358,47,191095
23231220053358,47,191413
23231220053358,48,192816
23231220053358,48,193409
23231220053358,48,195799
23231220053358,49,197766
23231220053358,49,198296
23231220053358,49,199405
23231220053358,49,199823
23231220053358,49,200224
23231220053358,49,200239
23231220053358,49,200242
23231220053358,50,201534
23231220053358,51,208794
23231220053358,51,208802
23231220053358,52,210552
23231220053358,52,210734
23231220053358,52,212271
23231220053358,53,214693
23231220053358,54,219062
23231220053358,54,219063
23231220053358,54,219438
23231220053358,56,229437
23231220053358,57,231951
23231220053358,57,232804
23231220053358,57,233544
23231220053358,57,234249
23231220053358,57,234525
23231220053358,57,234576
23231220053358,58,237809
23231220053358,58,237824
23231220053358,58,237866
23231220053358,58,238067
23231220053358,58,239378
23231220053358,59,240217
23231220053358,59,240849
23231220053358,59,243891
23231220053358,59,243902
23231220053358,60,245301
23231220053358,60,246496
23231220053358,60,247688
23231220053358,60,248269
23231220053358,61,249297
23231220053358,61,249304
23231220053358,61,251126
23231220053358,61,251548
23231220053358,61,251553
23231220053358,62,253473
23231220053358,62,253669
23231220053358,62,256271
23231220053358,62,257630
23231220053358,62,257647
23231220053358,63,258708
23231220053358,63,260292
23231220053358,63,261931
23231220053358,64,263353
23231220053358,64,263366
23231220053358,64,264105
23231220053358,64,265752
23231220053358,64,265766
23231220053358,65,269171
23231220053358,65,270774
23231220053358,66,271870
23231220053358,66,272026
23231220053358,66,273568
23231220053358,66,274542
23231220053358,66,274759
23231220053358,66,274785
23231220053358,67,277537
23231220053358,67,277575
23231220053358,67,277588
23231220053358,67,277935
23231220053358,67,278197
23231220053358,67,280265
23231220053358,68,282706
23231220053358,68,282762
23231220053358,68,283313
23231220053358,68,284780
23231220053358,69,288803
23231220053358,70,292222
23231220053358,70,292227
23231220053358,70,292609
23231220053358,70,292759
23231220053358,71,294641
23231220053358,71,294649
23231220053358,71,297424
23231220053358,71,297750
23231220053358,71,298287
23231220053358,73,302914
23231220053358,73,303434
23231220053358,73,303649
23231220053358,73,305109
23231220053358,73,305117
23231220053358,73,305169
23231220053358,73,306633
23231220053358,73,307100
23231220053358,73,307173
23231220053358,73,307178
23231220053358,74,307742
23231220053358,74,307808
23231220053358,74,307944
23231220053358,74,308299
23231220053358,74,308305
23231220053358,74,310171
23231220053358,74,310204
23231220053358,75,312110
23231220053358,76,316843
23231220053358,76,320142
23231220053358,77,320942
23231220053358,77,321460
23231220053358,77,324774
23231220053358,78,326354
23231220053358,78,327280
23231220053358,78,328697
23231220053358,79,329463
23231220053358,79,331741
23231220053358,79,333581
23231220053358,81,339250
23231220053358,81,339261
23231220053358,81,341886
23231220053358,81,341892
23231220122140,3,4115
23231220122140,3,4122
23231220122140,3,4130
23231220122140,4,5153
23231220122140,4,5686
23231220122140,4,7144
23231220122140,4,7266
23231220122140,5,9729
23231220122140,5,9761
23231220122140,5,11144
23231220122140,6,13668
23231220122140,6,13677
23231220122140,6,14175
23231220122140,6,14837
23231220122140,7,17906
23231220122140,7,18883
23231220122140,7,18892
23231220122140,7,19913
23231220122140,8,21250
23231220122140,9,26658
23231220122140,9,28141
23231220122140,10,29589
23231220122140,10,30434
23231220122140,10,31622
23231220122140,10,32730
23231220122140,11,36712
23231220122140,12,40634
23231220122140,13,43978
23231220122140,13,44102
23231220122140,13,45572
23231220122140,13,45647
23231220122140,14,45851
23231220122140,15,49981
23231220122140,15,49988
23231220122140,15,53004
23231220122140,15,53782
23231220122140,16,55309
23231220122140,16,55562
23231220122140,16,56620
23231220122140,16,56664
23231220122140,16,56945
23231220122140,16,58093
23231220122140,17,58496
23231220122140,17,58566
23231220122140,17,58572
23231220122140,17,58618
23231220122140,17,59120
23231220122140,17,60427
23231220122140,18,62791
23231220122140,18,62978
23231220122140,18,65044
23231220122140,18,66721
23231220122140,19,67974
23231220122140,19,69259
23231220122140,19,69469
23231220122140,19,70290
23231220122140,20,72608
23231220122140,20,72711
23231220122140,20,74316
23231220122140,20,74334
23231220122140,21,78206
23231220122140,21,78213
23231220122140,21,79489
23231220122140,22,82917
23231220122140,22,83235
23231220122140,22,83929
23231220122140,22,84048
23231220122140,22,84303
23231220122140,22,84622
23231220122140,23,86413
23231220122140,23,87931
23231220122140,24,89319
23231220122140,24,90781
23231220122140,24,91697
23231220122140,24,92111
23231220122140,24,92517
23231220122140,25,97206
23231220122140,25,97503
23231220122140,25,97562
23231220122140,25,97856
23231220122140,26,98567
23231220122140,26,99521
23231220122140,27,102765
23231220122140,27,102771
23231220122140,27,103015
23231220122140,27,103024
23231220122140,27,103348
23231220122140,28,104294
23231220122140,28,104300
23231220122140,28,104459
23231220122140,28,105448
23231220122140,28,107130
23231220122140,29,108660
23231220122140,29,108726
23231220122140,29,110127
23231220122140,30,111397
23231220122140,30,111404
23231220122140,30,111806
23231220122140,30,111815
23231220122140,30,112677
23231220122140,31,115142
23231220122140,31,115317
23231220122140,32,117102
23231220122140,32,117166
23231220122140,32,119123
23231220122140,33,120633
23231220122140,33,121948
23231220122140,34,122706
23231220122140,35,125536
23231220122140,35,126399
23231220122140,35,126408
23231220122140,35,127926
23231220122140,36,128624
23231220122140,37,132230
23231220122140,37,133718
23231220122140,37,134365
23231220122140,39,138139
23231220122140,39,138335
23231220122140,39,138456
23231220122140,39,138732
23231220122140,39,139328
23231220122140,39,139702
23231220122140,39,141037
23231220122140,39,141043
23231220122140,40,141349
23231220122140,40,141653
23231220122140,41,144780
23231220122140,41,144784
23231220122140,42,148414
23231220122140,42,149252
23231220122140,43,151085
23231220122140,43,152112
23231220122140,43,153096
23231220122140,43,153102
23231220122140,43,153747
23231220122140,45,159620
23231220122140,45,160606
23231220122140,46,160862
23231220122140,46,162402
23231220122140,46,162409
23231220122140,46,162431
23231220122140,46,163350
23231220122140,47,164407
23231220122140,47,165989
23231220122140,47,166334
23231220122140,47,166487
23231220122140,48,170165
23231220122140,48,170858
23231220122140,48,171152
23231220122140,49,172475
23231220122140,50,176491
23231220122140,51,179805
23231220122140,51,179817
23231220122140,51,179893
23231220122140,51,179900
23231220122140,51,180039
23231220122140,51,181378
23231220122140,52,182285
23231220122140,52,182665
23231220122140,52,182673
23231220122140,52,182979
23231220122140,52,182985
23231220122140,53,186585
23231220122140,53,186594
23231220122140,53,186915
23231220122140,54,191515
23231220122140,55,192423
23231220122140,55,192754
23231220122140,55,193448
23231220122140,55,193666
23231220122140,55,194352
23231220122140,56,195751
23231220122140,56,196023
23231220122140,56,197008
23231220122140,56,197855
23231220122140,56,197861
23231220122140,56,198003
23231220122140,57,199739
23231220122140,57,200652
23231220122140,57,200853
23231220122140,58,202445
23231220122140,58,204985
23231220122140,58,204987
23231220122140,59,205926
23231220122140,59,205933
23231220122140,59,206074
23231220122140,59,206528
23231220122140,59,206537
23231220122140,60,210163
23231220122140,60,210639
23231220122140,60,210809
23231220122140,60,211544
23231220122140,61,212909
23231220122140,61,214711
23231220122140,62,215961
23231220122140,62,217132
23231220122140,63,218889
23231220122140,63,220200
23231220122140,63,222103
23231220122140,64,222636
23231220122140,64,222641
23231220122140,64,223252
23231220122140,64,224966
23231220122140,64,224971
23231220122140,65,226439
23231220122140,65,227026
23231220122140,65,227285
23231220122140,65,228474
23231220122140,66,229509
23231220122140,67,232857
23231220122140,67,232865
23231220122140,67,235037
23231220122140,68,236471
23231220122140,68,236477
23231220122140,68,237601
23231220122140,68,237916
23231220122140,69,240077
23231220122140,69,242334
23231220122140,69,242408
23231220122140,69,242415
23231220122140,70,243426
23231220122140,71,247038
23231220122140,71,247991
23231220122140,71,248789
23231220122140,72,251307
23231220122140,72,252192
23231220122140,73,254872
23231220122140,75,261279
23231220122140,75,261287
23231220122140,75,261424
23231220122140,75,261988
23231220122140,75,261995
23231220122140,76,265390
23231220122140,76,265397
23231220122140,76,265500
23231220122140,76,267172
23231220122140,76,267304
23231220122140,76,267311
23231220122140,77,268709
23231220122140,77,270462
23231220122140,77,270631
23231220122140,77,271323
23231220122140,77,271435
23231220122140,78,271967
23231220122140,78,271972
23231220122140,78,272425
23231220122140,78,274068
23231220122140,78,275120
23231220122140,79,276446
23231220122140,80,279398
23231220122140,80,279405
23231220122140,80,280086
23231220122140,80,280154
23231220122140,81,282604
23231220122140,81,284150
23231220122140,81,284834
23231220122140,81,284877
23231220122140,81,284991
23231220190923,3,2273
23231220190923,3,3749
23231220190923,3,3759
23231220190923,4,4754
23231220190923,4,5023
23231220190923,4,7334
23231220190923,4,7346
23231220190923,5,8954
23231220190923,5,10587
23231220190923,5,10707
23231220190923,5,10753
23231220190923,6,11697
23231220190923,6,14187
23231220190923,6,14516
23231220190923,7,15614
23231220190923,7,17264
23231220190923,7,17271
23231220190923,7,18818
23231220190923,8,22666
23231220190923,9,23293
23231220190923,9,23682
23231220190923,9,23743
23231220190923,9,24182
23231220190923,9,24499
23231220190923,9,24714
23231220190923,10,29191
23231220190923,10,29796
23231220190923,10,30119
23231220190923,11,31519
23231220190923,11,33753
23231220190923,12,34244
23231220190923,12,36009
23231220190923,12,36019
23231220190923,13,40516
23231220190923,13,40776
23231220190923,13,41337
23231220190923,14,41572
23231220190923,14,43951
23231220190923,15,45896
23231220190923,15,45907
23231220190923,15,46164
23231220190923,15,47682
23231220190923,16,50944
23231220190923,16,50993
23231220190923,16,51555
23231220190923,16,51974
23231220190923,17,54483
23231220190923,17,56454
23231220190923,17,56883
23231220190923,18,59846
23231220190923,19,62578
23231220190923,19,62641
23231220190923,19,62980
23231220190923,20,66345
23231220190923,21,70955
23231220190923,21,71048
23231220190923,21,71975
23231220190923,22,72648
23231220190923,22,74616
23231220190923,22,75516
23231220190923,23,77304
23231220190923,23,79492
23231220190923,23,80266
23231220190923,24,81872
23231220190923,24,81884
23231220190923,24,81930
23231220190923,24,83010
23231220190923,24,83125
23231220190923,24,83137
23231220190923,24,83418
23231220190923,24,83847
23231220190923,24,84139
23231220190923,25,86841
23231220190923,26,89036
23231220190923,26,89041
23231220190923,27,92907
23231220190923,27,92913
23231220190923,27,95594
23231220190923,28,97160
23231220190923,28,98425
23231220190923,28,98430
23231220190923,29,101059
23231220190923,29,101065
23231220190923,30,104892
23231220190923,30,107286
23231220190923,30,107299
23231220190923,31,107905
23231220190923,31,111827
23231220190923,32,113046
23231220190923,32,113107
23231220190923,32,116152
23231220190923,32,116162
23231220190923,33,118711
23231220190923,33,118857
23231220190923,33,118873
23231220190923,33,119006
23231220190923,35,125281
23231220190923,35,126254
23231220190923,35,126270
23231220190923,35,126914
23231220190923,35,126937
23231220190923,35,129168
23231220190923,36,130347
23231220190923,36,132643
23231220190923,36,133439
23231220190923,36,133449
23231220190923,37,134401
23231220190923,37,135860
23231220190923,37,137988
23231220190923,38,139069
23231220190923,38,140312
23231220190923,39,145584
23231220190923,40,149049
23231220190923,40,150625
23231220190923,40,150840
23231220190923,41,151844
23231220190923,41,153065
23231220190923,41,154223
23231220190923,41,155041
23231220190923,41,155330
23231220190923,42,155799
23231220190923,42,158331
23231220190923,43,161447
23231220190923,43,162289
23231220190923,43,162529
23231220190923,43,163118
23231220190923,44,167319
23231220190923,44,167329
23231220190923,44,167348
23231220190923,44,168574
23231220190923,45,169357
23231220190923,45,169489
23231220190923,45,169761
23231220190923,45,170321
23231220190923,45,173019
23231220190923,46,173284
23231220190923,46,173292
23231220190923,46,174915
23231220190923,46,174923
23231220190923,47,178804
23231220190923,48,185429
23231220190923,48,185747
23231220190923,48,186188
23231220190923,48,186207
23231220190923,48,187009
23231220190923,48,187195
23231220190923,48,187334
23231220190923,49,192148
23231220190923,50,193234
23231220190923,50,193265
23231220190923,50,194633
23231220190923,50,194757
23231220190923,51,203127
23231220190923,52,203640
